id,title,brand,processor,ram,storage,price_raw,price,condition,location,slug,link,shop_name,is_member,timestamp
6a6891d199e0c719e6805acc,Thinkpad T480 i5 8th Gen Full HD IPS UHD Graphics,Other,I5,Unknown,Unknown,"Rs 75,000",75000,Used,Colombo,thinkpad-t480-i5-8th-gen-full-hd-ips-uhd-graphics-for-sale-colombo,https://ikman.lk/en/ad/thinkpad-t480-i5-8th-gen-full-hd-ips-uhd-graphics-for-sale-colombo,OneStore,True,1 month
6a6891abfd6eb002d5805aaf,HP 15-FD0203TU Core i3 1315U–13th GEN 15.6-inch 24GB RAM 512GB SSD,Hp,CORE I3,24GB,512 SSD,"Rs 117,990",117990,Used,Ratnapura,hp-15-fd0203tu-core-i3-1315u-13th-gen-156-inch-24gb-ram-512gb-ssd-for-sale-ratnapura-1,https://ikman.lk/en/ad/hp-15-fd0203tu-core-i3-1315u-13th-gen-156-inch-24gb-ram-512gb-ssd-for-sale-ratnapura-1,Lap.lk,True,1 month
6a68912964e48fab5be5594c,Lenovo Thinkpad E14 Core i5 1135G7–11th GEN 16GB RAM 512GB SSD,Lenovo,CORE I5,16GB,512 SSD,"Rs 117,990",117990,Used,Ratnapura,lenovo-thinkpad-e14-core-i5-1135g7-11th-gen-16gb-ram-512gb-ssd-for-sale-ratnapura-6,https://ikman.lk/en/ad/lenovo-thinkpad-e14-core-i5-1135g7-11th-gen-16gb-ram-512gb-ssd-for-sale-ratnapura-6,Lap.lk,True,1 month
6a68908b6bac0d5eb30a8f90,HP Core i5 1135G7–11th GEN 15.6-inch 8GB RAM 128GB NVME+1TB HDD,Hp,CORE I5,8GB,128 NVME,"Rs 117,990",117990,Used,Ratnapura,hp-core-i5-1135g7-11th-gen-156-inch-8gb-ram-128gb-nvme1tb-hdd-for-sale-ratnapura-1,https://ikman.lk/en/ad/hp-core-i5-1135g7-11th-gen-156-inch-8gb-ram-128gb-nvme1tb-hdd-for-sale-ratnapura-1,Lap.lk,True,1 month
6a688fd1f985a50efb4d6617,Dell Latitude 5520 Core i5 1145G7–11th GEN 8GB RAM 256GB SSD,Dell,CORE I5,8GB,256 SSD,"Rs 117,990",117990,Used,Ratnapura,dell-latitude-5520-core-i5-1145g7-11th-gen-8gb-ram-256gb-ssd-for-sale-ratnapura-6,https://ikman.lk/en/ad/dell-latitude-5520-core-i5-1145g7-11th-gen-8gb-ram-256gb-ssd-for-sale-ratnapura-6,Lap.lk,True,1 month
6a688fa233de4ee5030a8fcc,Lenovo i5 10th Gen Thinkpad T14 UHD 8GB VGA 14 inches,Lenovo,I5,Unknown,Unknown,"Rs 95,000",95000,Used,Colombo,lenovo-i5-10th-gen-thinkpad-t14-uhd-8gb-vga-14-inches-for-sale-colombo,https://ikman.lk/en/ad/lenovo-i5-10th-gen-thinkpad-t14-uhd-8gb-vga-14-inches-for-sale-colombo,OneStore,True,1 month
6a688edfc4e8700d2f104d98,Dell Latitude 5420 Core i7 1185G7–11th GEN 8GB RAM 256GB SSD,Dell,CORE I7,8GB,256 SSD,"Rs 117,990",117990,Used,Ratnapura,dell-latitude-5420-core-i7-1185g7-11th-gen-8gb-ram-256gb-ssd-for-sale-ratnapura-12,https://ikman.lk/en/ad/dell-latitude-5420-core-i7-1185g7-11th-gen-8gb-ram-256gb-ssd-for-sale-ratnapura-12,Lap.lk,True,1 month
6a688eabb757e2b06e4d65ee,Latitude 7420 i5 11th Gen 16GB Laptop,Other,I5,Unknown,Unknown,"Rs 105,000",105000,Used,Colombo,latitude-7420-i5-11th-gen-16gb-laptop-for-sale-colombo,https://ikman.lk/en/ad/latitude-7420-i5-11th-gen-16gb-laptop-for-sale-colombo,OneStore,True,1 month
6a683fa86737c4436c86e71f,HP i5 Laptop,Hp,I5,Unknown,Unknown,"Rs 85,000",85000,Used,Trincomalee,hp-i5-laptop-for-sale-trincomalee,https://ikman.lk/en/ad/hp-i5-laptop-for-sale-trincomalee,,False,1 month
6a68876e03781d8286e957ac,Dell Latitude 5520 Core i7 -1185G7 11th Gen|16GB DDR4 RAM|512GB NVMe SSD,Dell,CORE I7,16GB,512 NVME,"Rs 149,000",149000,Used,Colombo,dell-latitude-5520-core-i7-1185g7-11th-gen16gb-ddr4-ram512gb-nvme-ssd-for-sale-colombo-12,https://ikman.lk/en/ad/dell-latitude-5520-core-i7-1185g7-11th-gen16gb-ddr4-ram512gb-nvme-ssd-for-sale-colombo-12, Laptop Market,True,1 month
6a68876931e3a05e0a04abcb,Dell Latitude 7420 Core i7-11th Gen -32GB DDR4 RAM 512GB NVMe SSD,Dell,CORE I7,512GB,512 NVME,"Rs 136,000",136000,Used,Colombo,dell-latitude-7420-core-i7-11th-gen-32gb-ddr4-ram-512gb-nvme-ssd-for-sale-colombo-20,https://ikman.lk/en/ad/dell-latitude-7420-core-i7-11th-gen-32gb-ddr4-ram-512gb-nvme-ssd-for-sale-colombo-20, Laptop Market,True,1 month
6a68873c59d85f45102ef2f8,Lenovo IdeaPad Flex 3i Chromebook 8GB/128GB,Lenovo,Unknown,Unknown,Unknown,"Rs 50,000",50000,Used,Kalutara,lenovo-ideapad-flex-3i-chromebook-8gb-128gb-for-sale-kalutara,https://ikman.lk/en/ad/lenovo-ideapad-flex-3i-chromebook-8gb-128gb-for-sale-kalutara,,False,1 month
6a6886706bac0d5eb30a8f55,Dell Latitude 5320 i5 11th Gen Xe Graphics 16GB RAM,Dell,I5,16GB,Unknown,"Rs 99,500",99500,Used,Colombo,dell-latitude-5320-i5-11th-gen-xe-graphics-16gb-ram-for-sale-colombo,https://ikman.lk/en/ad/dell-latitude-5320-i5-11th-gen-xe-graphics-16gb-ram-for-sale-colombo,OneStore,True,1 month
6a6886cef3564b2e0f0a8f1a,Dell Latitude 5420 Core i7 11th Gen 8GB RAM 14 inch FHD 256GB NVMe,Dell,CORE I7,8GB,256 NVME,"Rs 119,000",119000,Used,Colombo,dell-latitude-5420-core-i7-11th-gen-8gb-ram-14-inch-fhd-256gb-nvme-for-sale-colombo-26,https://ikman.lk/en/ad/dell-latitude-5420-core-i7-11th-gen-8gb-ram-14-inch-fhd-256gb-nvme-for-sale-colombo-26, Laptop Market,True,1 month
6a6886d06bac0d5eb30a8f58,Dell Latitude 7410 Core i7 -10th GEN 32GB RAM- 512GB SSD Laptop,Dell,CORE I7,32GB,512 SSD,"Rs 126,000",126000,Used,Colombo,dell-latitude-7410-core-i7-10th-gen-32gb-ram-512gb-ssd-laptop-for-sale-colombo,https://ikman.lk/en/ad/dell-latitude-7410-core-i7-10th-gen-32gb-ram-512gb-ssd-laptop-for-sale-colombo, Laptop Market,True,1 month
6a68854cd01da0342b4d659c,HP EliteBook 640 G9 – Intel Core i5 12th GEN 8GB RAM 256GB NVME SSD,Hp,CORE I5,8GB,256 NVME,"Rs 137,990",137990,Used,Colombo,hp-elitebook-640-g9-intel-core-i5-12th-gen-8gb-ram-256gb-nvme-ssd-for-sale-colombo-1,https://ikman.lk/en/ad/hp-elitebook-640-g9-intel-core-i5-12th-gen-8gb-ram-256gb-nvme-ssd-for-sale-colombo-1,Lap.lk,True,1 month
6a68837fb408bf050e2ef298,Thinkpad X13 i5 10th Gen 16GB RAM Full HD IPS Touch,Other,I5,16GB,Unknown,"Rs 97,500",97500,Used,Colombo,thinkpad-x13-i5-10th-gen-16gb-ram-full-hd-ips-touch-for-sale-colombo,https://ikman.lk/en/ad/thinkpad-x13-i5-10th-gen-16gb-ram-full-hd-ips-touch-for-sale-colombo,OneStore,True,1 month
6a68822064e48fab5be558cf,Dell i3 laptop,Dell,I3,Unknown,Unknown,"Rs 35,000",35000,Used,Kurunegala,dell-i3-laptop-for-sale-kurunegala-50,https://ikman.lk/en/ad/dell-i3-laptop-for-sale-kurunegala-50,,False,1 month
6a687db7bdc3edc77730299d,Notebook 14 i3 10thGen FHD,Other,I3,Unknown,Unknown,"Rs 69,500",69500,Used,Colombo,notebook-14-i3-10thgen-fhd-for-sale-colombo,https://ikman.lk/en/ad/notebook-14-i3-10thgen-fhd-for-sale-colombo,OneStore,True,1 month
696322f67a2bfd4a025066e2,Asus Vivobook i7 12th GEN Laptop,Asus,I7,Unknown,Unknown,"Rs 128,500",128500,Used,Colombo,asus-vivobook-i7-12th-gen-laptop-for-sale-colombo-39,https://ikman.lk/en/ad/asus-vivobook-i7-12th-gen-laptop-for-sale-colombo-39,W.S.RUPASINGHE PVT LTD Rathmalana Branch,True,1 month
6a687af0c1a3861ec48038af,Lenovo Thinkpad T490 i7 8th Gen 16GB Full HD IPS Laptop,Lenovo,I7,Unknown,Unknown,"Rs 99,500",99500,Used,Colombo,lenovo-thinkpad-t490-i7-8th-gen-16gb-full-hd-ips-laptop-for-sale-colombo,https://ikman.lk/en/ad/lenovo-thinkpad-t490-i7-8th-gen-16gb-full-hd-ips-laptop-for-sale-colombo,OneStore,True,1 month
6a68797e0313f21ac0803851,Apple MacBook Pro i7 16GB 512GB 16,Apple,I7,Unknown,Unknown,"Rs 169,990",169990,Used,Gampaha,apple-macbook-pro-i7-16gb-512gb-16-for-sale-gampaha-1,https://ikman.lk/en/ad/apple-macbook-pro-i7-16gb-512gb-16-for-sale-gampaha-1,SKN Mobile ,True,1 month
6a6878b8eb2e4e6a3e302987,Lenovo ideapad Celeron 4GB RAM 500GB HDD High Professional Laptop,Lenovo,CELERON,4GB,500 HDD,"Rs 44,990",44990,Used,Galle,lenovo-ideapad-celeron-4gb-ram-500gb-hdd-high-professional-laptop-for-sale-galle,https://ikman.lk/en/ad/lenovo-ideapad-celeron-4gb-ram-500gb-hdd-high-professional-laptop-for-sale-galle,The Smart World,True,1 month
6a6878f1aed61b7ae0e5589a,Dell i5 11th Gen Latitude 5420 Graphics Xe Backlit Keyboard,Dell,I5,Unknown,Unknown,"Rs 95,000",95000,Used,Colombo,dell-i5-11th-gen-latitude-5420-graphics-xe-backlit-keyboard-for-sale-colombo,https://ikman.lk/en/ad/dell-i5-11th-gen-latitude-5420-graphics-xe-backlit-keyboard-for-sale-colombo,OneStore,True,1 month
6a6878b52567d1f16f7c8ae3,LENOVO T580 – 15.6″ FHD Intel i5 8th Gen 8GB RAM 256GB SSD USED LAPTOP,Lenovo,I5,8GB,256 SSD,"Rs 85,000",85000,Used,Colombo,lenovo-t580-156-fhd-intel-i5-8th-gen-8gb-ram-256gb-ssd-used-laptop-for-sale-colombo-2,https://ikman.lk/en/ad/lenovo-t580-156-fhd-intel-i5-8th-gen-8gb-ram-256gb-ssd-used-laptop-for-sale-colombo-2,I MAC LK (PVT) LTD,True,1 month
6a68781d95060c4ce32ef247,Apple MacBook i7 16GB 512GB 16,Apple,I7,Unknown,Unknown,"Rs 169,990",169990,Used,Gampaha,apple-macbook-i7-16gb-512gb-16-for-sale-gampaha-1,https://ikman.lk/en/ad/apple-macbook-i7-16gb-512gb-16-for-sale-gampaha-1,SKN Mobile ,True,1 month
6a6876d403781d8286e95721,Latitude E7470 i7 6th Gen HD Graphics 4GB VGA Screen,Other,I7,Unknown,Unknown,"Rs 65,000",65000,Used,Colombo,latitude-e7470-i7-6th-gen-hd-graphics-4gb-vga-screen-for-sale-colombo,https://ikman.lk/en/ad/latitude-e7470-i7-6th-gen-hd-graphics-4gb-vga-screen-for-sale-colombo,OneStore,True,1 month
6a6875ebf3564b2e0f0a8e99,Dell Latitude 5400 i5 8th Gen +8GB RAM /256GB NVME SSD -Laptop,Dell,I5,8GB,256 NVME,"Rs 69,999",69999,Used,Colombo,dell-latitude-5400-i5-8th-gen-8gb-ram-256gb-nvme-ssd-laptop-for-sale-colombo-368,https://ikman.lk/en/ad/dell-latitude-5400-i5-8th-gen-8gb-ram-256gb-nvme-ssd-laptop-for-sale-colombo-368,I MAC LK (PVT) LTD,True,1 month
6a6875cbb408bf050e2ef239,Dell Inspiron 5000 2 in 1 Core i5 8th Gen,Dell,CORE I5,Unknown,Unknown,"Rs 85,000",85000,Used,Matale,intel-core-i5-8th-gen-for-sale-matale,https://ikman.lk/en/ad/intel-core-i5-8th-gen-for-sale-matale,,False,1 month
6a6874c659d85f45102ef23c,core i5 8thGen touch Rotatable Thinkpad Yoga X380 with pen 2 in 1,Other,CORE I5,Unknown,Unknown,"Rs 87,500",87500,Used,Colombo,core-i5-8thgen-touch-rotatable-thinkpad-yoga-x380-with-pen-2-in-1-for-sale-colombo,https://ikman.lk/en/ad/core-i5-8thgen-touch-rotatable-thinkpad-yoga-x380-with-pen-2-in-1-for-sale-colombo,OneStore,True,1 month
6a6874d703781d8286e95715,Apple Macbook Pro 2020 Intel I5 16GB RAM 512GB SSD,Apple,I5,16GB,512 SSD,"Rs 169,000",169000,Used,Colombo,apple-macbook-pro-2020-intel-i5-16gb-ram-512gb-ssd-for-sale-colombo-57,https://ikman.lk/en/ad/apple-macbook-pro-2020-intel-i5-16gb-ram-512gb-ssd-for-sale-colombo-57,I MAC LK (PVT) LTD,True,1 month
6a6873a7c1a3861ec4803876,HP Rotatable 2 in 1 Pavilion X360 i3 8th Gen touch Screen,Hp,I3,Unknown,Unknown,"Rs 69,500",69500,Used,Colombo,hp-rotatable-2-in-1-pavilion-x360-i3-8th-gen-touch-screen-for-sale-colombo,https://ikman.lk/en/ad/hp-rotatable-2-in-1-pavilion-x360-i3-8th-gen-touch-screen-for-sale-colombo,OneStore,True,1 month
6a68716e65c9bbc929930fea,i5 7th Gen Thinkpad T470 UHD Graphics,Other,I5,Unknown,Unknown,"Rs 69,500",69500,Used,Colombo,i5-7th-gen-thinkpad-t470-uhd-graphics-for-sale-colombo,https://ikman.lk/en/ad/i5-7th-gen-thinkpad-t470-uhd-graphics-for-sale-colombo,OneStore,True,1 month
6a68705191e005196c7e3cef,HP Laptop i5 11th Gen,Hp,I5,Unknown,Unknown,"Rs 110,000",110000,Used,Colombo,hp-laptop-i5-11gen-for-sale-colombo,https://ikman.lk/en/ad/hp-laptop-i5-11gen-for-sale-colombo,,False,1 month
6a686f96f3564b2e0f0a8e70,Lenovo IdeaPad Flex 5 14ABR8 AMD Ryzen 7 7730U 16GB RAM 512GB SSD,Lenovo,RYZEN 7,16GB,512 SSD,"Rs 177,990",177990,Used,Colombo,lenovo-ideapad-flex-5-14abr8-amd-ryzen-7-7730u-16gb-ram-512gb-ssd-for-sale-colombo,https://ikman.lk/en/ad/lenovo-ideapad-flex-5-14abr8-amd-ryzen-7-7730u-16gb-ram-512gb-ssd-for-sale-colombo,Lap.lk,True,1 month
6a686c9b804228189bf0f4e9,Acer espire 575G corei5 laptop,Acer,COREI5,Unknown,Unknown,"Rs 43,000",43000,Used,Matara,acer-espire-575g-corei5-laptop-for-sale-matara,https://ikman.lk/en/ad/acer-espire-575g-corei5-laptop-for-sale-matara,,False,1 month
6a6869576bac0d5eb30a8e6b,HP NoteBook Core i5 13th Gen 8GB RAM 512GB NVMe High Professional Laptop,Hp,CORE I5,8GB,512 NVME,"Rs 111,990",111990,Used,Galle,hp-notebook-core-i5-13th-gen-8gb-ram-512gb-nvme-high-professional-laptop-for-sale-galle,https://ikman.lk/en/ad/hp-notebook-core-i5-13th-gen-8gb-ram-512gb-nvme-high-professional-laptop-for-sale-galle,The Smart World,True,1 month
6a6780bdce52c0952703dd8c,Dell Vostro i3 Laptop,Dell,I3,Unknown,Unknown,"Rs 140,000",140000,Used,Matara,dell-vestro-i3-used-for-sale-matara,https://ikman.lk/en/ad/dell-vestro-i3-used-for-sale-matara,,False,1 month
6a6869d350187b28ce7e3cba,lenovo Ideapad 3 15iil05,Lenovo,Unknown,Unknown,Unknown,"Rs 75,000",75000,Used,Colombo,lenovo-ideapad-3-15iil05-for-sale-colombo,https://ikman.lk/en/ad/lenovo-ideapad-3-15iil05-for-sale-colombo,,False,1 month
6a6866123e51fd859384cfaa,Dell Latitude 5530 Intel Core i5 12th GEN 14' Inch 8GB RAM 256GB SSD,Dell,CORE I5,8GB,256 SSD,"Rs 129,990",129990,Used,Colombo,dell-latitude-5530-intel-core-i5-12th-gen-14-inch-8gb-ram-256gb-ssd-for-sale-colombo-1,https://ikman.lk/en/ad/dell-latitude-5530-intel-core-i5-12th-gen-14-inch-8gb-ram-256gb-ssd-for-sale-colombo-1,Lap.lk,True,1 month
6a6863078c67e5e8fe930f72,"Lenovo ThinkPad T590 CORE I5 8TH GEN 8GB DDR4 RAM 256GB NVME 15.6"" used",Lenovo,CORE I5,256GB,256 NVME,"Rs 85,000",85000,Used,Colombo,lenovo-thinkpad-t590-core-i5-8th-gen-8gb-ddr4-ram-256gb-nvme-156-used-for-sale-colombo-35,https://ikman.lk/en/ad/lenovo-thinkpad-t590-core-i5-8th-gen-8gb-ddr4-ram-256gb-nvme-156-used-for-sale-colombo-35,Myitem.lk (PVT) Ltd,True,1 month
6a6862bc804228189bf0f498,MSI Katana i5 10th Gen 16GB RAM 512GB NVMe NVIDIA GTX 1650 Gaming Laptop,Msi,I5,16GB,512 NVME,"Rs 109,990",109990,Used,Galle,msi-katana-i5-10th-gen-16gb-ram-512gb-nvme-nvidia-gtx-1650-gaming-laptop-for-sale-galle,https://ikman.lk/en/ad/msi-katana-i5-10th-gen-16gb-ram-512gb-nvme-nvidia-gtx-1650-gaming-laptop-for-sale-galle,The Smart World,True,1 month
6a6862c68c67e5e8fe930f6d,Dell Latitude 5500 - i5 8th Gen 16GB RAM /256GB SSD 15.6 Inch Laptop,Dell,I5,16GB,256 SSD,"Rs 77,999",77999,Used,Colombo,dell-latitude-5500-i5-8th-gen-16gb-ram-256gb-ssd-156-inch-laptop-for-sale-colombo-8,https://ikman.lk/en/ad/dell-latitude-5500-i5-8th-gen-16gb-ram-256gb-ssd-156-inch-laptop-for-sale-colombo-8,I MAC LK (PVT) LTD,True,1 month
