id,title,brand,size,refresh_rate,resolution,panel_type,is_curved,is_gaming,is_frameless,price_raw,price,condition,location,slug,link,shop_name,is_member,timestamp
6a6c94e0a79154622a9790e4,"KOORUI G3221SC 2K 170Hz 90% DCI-P3 32"" Curved Gaming Monitor",Other,32 Inch,170Hz,2K QHD,Standard,True,True,False,"Rs 70,900",70900,Brand New,Colombo,koorui-g3221sc-2k-170hz-90-percent-dci-p3-32-curved-gaming-monitor-for-sale-colombo-3,https://ikman.lk/en/ad/koorui-g3221sc-2k-170hz-90-percent-dci-p3-32-curved-gaming-monitor-for-sale-colombo-3,Computer Store.lk Pvt Ltd,True,1 month
6a6c9435295071d527cbed7d,Koorui E2411K 24 INCH 144HZ IPS FHD Brand New Monitor,Other,24 Inch,144Hz,1080p FHD,IPS,False,False,False,"Rs 33,000",33000,Brand New,Colombo,koorui-e2411k-24-inch-144hz-ips-fhd-brand-new-monitor-for-sale-colombo-4,https://ikman.lk/en/ad/koorui-e2411k-24-inch-144hz-ips-fhd-brand-new-monitor-for-sale-colombo-4,Computer Store.lk Pvt Ltd,True,1 month
6a6c9337953d856ef515d567,KOORUI G2411P 24-inch IPS FHD 200Hz Gaming Monitor,Other,24 Inch,200Hz,1080p FHD,IPS,False,True,False,"Rs 39,000",39000,Brand New,Colombo,koorui-g2411p-24-inch-ips-fhd-200hz-gaming-monitor-for-sale-colombo-23,https://ikman.lk/en/ad/koorui-g2411p-24-inch-ips-fhd-200hz-gaming-monitor-for-sale-colombo-23,Computer Store.lk Pvt Ltd,True,1 month
6a6c92ffa993a4cbcc9790d0,"Koorui 22"" E2212H 100HZ 21.5 Inches FHD Brand New Monitor",Other,22 Inch,100Hz,1080p FHD,Standard,False,False,False,"Rs 25,500",25500,Brand New,Colombo,koorui-22-e2212h-100hz-215-inches-fhd-brand-new-monitor-for-sale-colombo-12,https://ikman.lk/en/ad/koorui-22-e2212h-100hz-215-inches-fhd-brand-new-monitor-for-sale-colombo-12,Computer Store.lk Pvt Ltd,True,1 month
6a6c7c720c0a936876e7c3c6,Computer Monitor,Other,Unknown,60Hz,Unknown,Standard,False,False,False,"Rs 6,250",6250,Used,Anuradhapura,computer-monitor-for-sale-anuradhapura-1,https://ikman.lk/en/ad/computer-monitor-for-sale-anuradhapura-1,,False,1 month
6a6c897885fa388b4527b521,24 INCH SAMSUNG LED MONITOR ( HDMI),Samsung,24 Inch,60Hz,HD,Standard,False,False,False,"Rs 14,000",14000,Used,Kalutara,24-inch-samsung-led-monitor-hdmi-for-sale-kalutara,https://ikman.lk/en/ad/24-inch-samsung-led-monitor-hdmi-for-sale-kalutara,Sheiba Arcade,True,1 month
6a6c873e85fa388b4527b509,Acer 27 Inch Gaming Moniters |144Hz refresh rate| Frameless,Acer,27 Inch,144Hz,1080p FHD,Standard,False,True,True,"Rs 36,800",36800,Brand New,Colombo,acer-27-inch-gaming-moniters-144hz-refresh-rate-frameless-for-sale-colombo-5,https://ikman.lk/en/ad/acer-27-inch-gaming-moniters-144hz-refresh-rate-frameless-for-sale-colombo-5,Lapstore.lk,True,1 month
6a6c791a05c506573227b424,"Emark 24"" EW2427SH 144Hz IPS Full HD Frameless Gaming Monitor",Other,24 Inch,144Hz,1080p FHD,IPS,False,True,True,"Rs 29,990",29990,Brand New,Colombo,emark-24-ew2427sh-144hz-ips-full-hd-frameless-gaming-monitor-for-sale-colombo-35,https://ikman.lk/en/ad/emark-24-ew2427sh-144hz-ips-full-hd-frameless-gaming-monitor-for-sale-colombo-35,Computer Store.lk Pvt Ltd,True,1 month
6a6c6f1d13189e9b54c0f573,Falcon 22 inch Monitor,Other,22 Inch,60Hz,1080p FHD,Standard,False,False,False,"Rs 15,000",15000,Used,Colombo,falcom-for-sale-colombo,https://ikman.lk/en/ad/falcom-for-sale-colombo,,False,1 month
6a6c757c41bd68f0692add25,Viewsonic VA270A-H 27INCH 120Hz FHD IPS Brand New Monitor,Viewsonic,27 Inch,120Hz,1080p FHD,IPS,False,False,False,"Rs 41,500",41500,Brand New,Colombo,viewsonic-va270a-h-27inch-120hz-fhd-ips-brand-new-monitor-for-sale-colombo-10,https://ikman.lk/en/ad/viewsonic-va270a-h-27inch-120hz-fhd-ips-brand-new-monitor-for-sale-colombo-10,Computer Store.lk Pvt Ltd,True,1 month
6a6c750557143a3c245edd9a,"ViewSonic VA2432A-H 24"" Inch Full HD IPS 120Hz Frameless Monitor New",Viewsonic,24 Inch,120Hz,1080p FHD,IPS,False,False,True,"Rs 32,000",32000,Brand New,Colombo,viewsonic-va2432a-h-24-inch-full-hd-ips-120hz-frameless-monitor-new-for-sale-colombo-91,https://ikman.lk/en/ad/viewsonic-va2432a-h-24-inch-full-hd-ips-120hz-frameless-monitor-new-for-sale-colombo-91,Computer Store.lk Pvt Ltd,True,1 month
6a6c74b113189e9b54c0f5a2,"Acer EK271 27"" Inch 144Hz IPS HDMI Frameless Gaming Monitor",Acer,27 Inch,144Hz,HD,IPS,False,True,True,"Rs 35,990",35990,Brand New,Colombo,acer-ek271-27-inch-144hz-ips-hdmi-frameless-gaming-monitor-for-sale-colombo-78,https://ikman.lk/en/ad/acer-ek271-27-inch-144hz-ips-hdmi-frameless-gaming-monitor-for-sale-colombo-78,Max Core PC,True,1 month
6a6c7464a8f6b6a9d22414dd,"Acer EK251 P6BI 25"" Inch 144Hz IPS HDMI Frameless Gaming Monitor",Acer,25 Inch,144Hz,HD,IPS,False,True,True,"Rs 31,500",31500,Brand New,Colombo,acer-ek251-p6bi-25-inch-144hz-ips-hdmi-frameless-gaming-monitor-for-sale-colombo-42,https://ikman.lk/en/ad/acer-ek251-p6bi-25-inch-144hz-ips-hdmi-frameless-gaming-monitor-for-sale-colombo-42,Max Core PC,True,1 month
6a6c72475b3d46acd55edd88,MSI Pro MP245PG E14 23.8″ INCH 144HZ 1MS FHD FRAMELESS MONITOR NEW,MSI,23 Inch,144Hz,1080p FHD,Standard,False,False,True,"Rs 47,500",47500,Brand New,Colombo,msi-pro-mp245pg-e14-238-inch-144hz-1ms-fhd-frameless-monitor-new-for-sale-colombo-15,https://ikman.lk/en/ad/msi-pro-mp245pg-e14-238-inch-144hz-1ms-fhd-frameless-monitor-new-for-sale-colombo-15,Max Core PC,True,1 month
6a6c71ff10c73c04b3f8aaf4,"MSI Pro MP243L E14 24.5"" Inch 144Hz 1ms FHD IPS Monitor",MSI,24.5 Inch,144Hz,1080p FHD,IPS,False,False,False,"Rs 33,500",33500,Brand New,Colombo,msi-pro-mp243l-e14-245-inch-144hz-1ms-fhd-ips-monitor-for-sale-colombo-4,https://ikman.lk/en/ad/msi-pro-mp243l-e14-245-inch-144hz-1ms-fhd-ips-monitor-for-sale-colombo-4,Max Core PC,True,1 month
6a6c718942e7333b58f8aaf5,"MSI Pro MP225 E12VL 21.5"" Inch 120HZ FHD Slim Frameless Monitor",MSI,21.5 Inch,120Hz,1080p FHD,Standard,False,False,True,"Rs 26,500",26500,Brand New,Colombo,msi-pro-mp225-e12vl-215-inch-120hz-fhd-slim-frameless-monitor-for-sale-colombo-5,https://ikman.lk/en/ad/msi-pro-mp225-e12vl-215-inch-120hz-fhd-slim-frameless-monitor-for-sale-colombo-5,Max Core PC,True,1 month
6a6c70464dde1c9af8e7c379,monitor,Other,Unknown,60Hz,Unknown,Standard,False,False,False,"Rs 15,000",15000,Used,Colombo,monitor-for-sale-colombo-827,https://ikman.lk/en/ad/monitor-for-sale-colombo-827,,False,1 month
6a6c6d0a0c0a936876e7c330,"Emark 24"" EW2427SH 144Hz IPS Full HD Frameless Gaming Monitor",Other,24 Inch,144Hz,1080p FHD,IPS,False,True,True,"Rs 29,990",29990,Brand New,Colombo,emark-24-ew2427sh-144hz-ips-full-hd-frameless-gaming-monitor-for-sale-colombo-34,https://ikman.lk/en/ad/emark-24-ew2427sh-144hz-ips-full-hd-frameless-gaming-monitor-for-sale-colombo-34,Max Core PC,True,1 month
6a6c623f79a074f7d36d1c64,KOORUI G2711P FHD IPS 27INCH 200HZ BRAND NEW GAMING MONITOR,Other,27 Inch,200Hz,1080p FHD,IPS,False,True,False,"Rs 51,500",51500,Brand New,Colombo,koorui-g2711p-fhd-ips-27inch-200hz-brand-new-gaming-monitor-for-sale-colombo-30,https://ikman.lk/en/ad/koorui-g2711p-fhd-ips-27inch-200hz-brand-new-gaming-monitor-for-sale-colombo-30,Myitem.lk (PVT) Ltd,True,1 month
6a6c5e96c0c071428b6d1bef,"ViewSonic VA2432A-H 24"" Inch Full HD IPS 120HZ Frameless Monitor New",Viewsonic,24 Inch,120Hz,1080p FHD,IPS,False,False,True,"Rs 35,500",35500,Brand New,Colombo,viewsonic-va2432a-h-24-inch-full-hd-ips-120hz-frameless-monitor-new-for-sale-colombo-90,https://ikman.lk/en/ad/viewsonic-va2432a-h-24-inch-full-hd-ips-120hz-frameless-monitor-new-for-sale-colombo-90,Myitem.lk (PVT) Ltd,True,1 month
6a6c54fe076db4bcd627b31f,"Lenovo ThinkVision T2324d 23"" Full HD 1080p Monitor With Rotatable Stand",Lenovo,23 Inch,60Hz,1080p FHD,Standard,False,False,False,"Rs 13,000",13000,Used,Puttalam,lenovo-thinkvision-t2324d-23-full-hd-1080p-monitor-with-rotatable-stand-for-sale-puttalam,https://ikman.lk/en/ad/lenovo-thinkvision-t2324d-23-full-hd-1080p-monitor-with-rotatable-stand-for-sale-puttalam,,False,1 month
6a6c539a7dadc8fb8522f855,"Lenovo ThinkVision T2324pA 23"" Full HD 1080p",Lenovo,23 Inch,60Hz,1080p FHD,Standard,False,False,False,"Rs 13,000",13000,Used,Puttalam,lenovo-thinkvision-t2324pa-23-full-hd-1080p-for-sale-puttalam,https://ikman.lk/en/ad/lenovo-thinkvision-t2324pa-23-full-hd-1080p-for-sale-puttalam,,False,1 month
6a6c538e532c49549160dd3f,"MSI PRO MP225 E12VL 21.5"" Inch 120Hz 1ms FHD Slim Frameless Monitor",MSI,21.5 Inch,120Hz,1080p FHD,Standard,False,False,True,"Rs 27,500",27500,Brand New,Colombo,msi-pro-mp225-e12vl-215-inch-120hz-1ms-fhd-slim-frameless-monitor-for-sale-colombo-23,https://ikman.lk/en/ad/msi-pro-mp225-e12vl-215-inch-120hz-1ms-fhd-slim-frameless-monitor-for-sale-colombo-23,Myitem.lk (PVT) Ltd,True,1 month
6a6b266b08416ae72538d472,"Koorui GN06 27″ FHD 1080P IPS Brand New Monitor,",Other,27 Inch,60Hz,1080p FHD,IPS,False,False,False,"Rs 53,500",53500,Brand New,Colombo,koorui-gn06-27-fhd-1080p-ips-brand-new-monitor-for-sale-colombo-8,https://ikman.lk/en/ad/koorui-gn06-27-fhd-1080p-ips-brand-new-monitor-for-sale-colombo-8,I MAC LK(PVT)LTD,True,1 month
6a6c50f636dcafb8d660dcb8,"ViewSonic VA2432A-H 24"" Inch Full HD IPS 120Hz Frameless Monitor New",Viewsonic,24 Inch,120Hz,1080p FHD,IPS,False,False,True,"Rs 35,500",35500,Brand New,Colombo,viewsonic-va2432a-h-24-inch-full-hd-ips-120hz-frameless-monitor-new-for-sale-colombo-89,https://ikman.lk/en/ad/viewsonic-va2432a-h-24-inch-full-hd-ips-120hz-frameless-monitor-new-for-sale-colombo-89,Max Core PC,True,1 month
6a6c501d41bd68f0692adbd5,Brandnew Acer 27 Inch Monitors (144Hz),Acer,27 Inch,144Hz,1080p FHD,Standard,False,False,False,"Rs 37,500",37500,Used,Colombo,brandnew-acer-27-inch-monitors-144hz-for-sale-colombo,https://ikman.lk/en/ad/brandnew-acer-27-inch-monitors-144hz-for-sale-colombo, Laptop Market,True,1 month
6a6c47ce5a6c6dbb56c0f3e5,Lenovo Thinkvision 27 Inch IPS FHD HDMI Used Monitor,Lenovo,27 Inch,60Hz,1080p FHD,IPS,False,False,False,"Rs 27,500",27500,Used,Colombo,lenovo-thinkvision-27-inch-ips-fhd-hdmi-used-monitor-for-sale-colombo-5,https://ikman.lk/en/ad/lenovo-thinkvision-27-inch-ips-fhd-hdmi-used-monitor-for-sale-colombo-5,Mdcomputers.lk(Pvt) Ltd,True,1 month
6a6c47cb41bd68f0692adb78,Dell P2422HE 24 Inch IPS Frameless Used Type-C FHD Monitor,Dell,24 Inch,60Hz,1080p FHD,IPS,False,False,True,"Rs 27,500",27500,Used,Colombo,dell-p2422he-24-inch-ips-frameless-used-type-c-fhd-monitor-for-sale-colombo-2,https://ikman.lk/en/ad/dell-p2422he-24-inch-ips-frameless-used-type-c-fhd-monitor-for-sale-colombo-2,Mdcomputers.lk(Pvt) Ltd,True,1 month
6a6c47c14dde1c9af8e7c1ae,Dell P2714HC 27 Inch IPS LED Used Monitor,Dell,27 Inch,60Hz,1080p FHD,IPS,False,False,False,"Rs 28,000",28000,Used,Colombo,dell-p2714hc-27-inch-ips-led-used-monitor-for-sale-colombo-4,https://ikman.lk/en/ad/dell-p2714hc-27-inch-ips-led-used-monitor-for-sale-colombo-4,Mdcomputers.lk(Pvt) Ltd,True,1 month
6a6c47bf26b62fbfce2adb85,24″Inch 2K QHD IPS Frameless Lenovo Thinkvision HDMI Used Monitor,Lenovo,24 Inch,60Hz,2K QHD,IPS,False,False,True,"Rs 32,000",32000,Used,Colombo,24inch-2k-qhd-ips-frameless-lenovo-thinkvision-hdmi-used-monitor-for-sale-colombo-3,https://ikman.lk/en/ad/24inch-2k-qhd-ips-frameless-lenovo-thinkvision-hdmi-used-monitor-for-sale-colombo-3,Mdcomputers.lk(Pvt) Ltd,True,1 month
6a6b27816eaa4aa8fc5303fb,Asus Rog Strix XG259CMS 24.5” Gaming Monitor,Asus,24 Inch,60Hz,1080p FHD,Standard,False,True,False,"Rs 110,000",110000,Brand New,Colombo,asus-rog-strix-xg259cms-245-gaming-monitor-for-sale-colombo,https://ikman.lk/en/ad/asus-rog-strix-xg259cms-245-gaming-monitor-for-sale-colombo,I MAC LK(PVT)LTD,True,1 month
6a6b24d61543be81378dec4a,Samsung LS24F320GAEXXS 24″ IPS FHD 120Hz Essential New Monitor,Samsung,24 Inch,120Hz,1080p FHD,IPS,False,False,False,"Rs 35,500",35500,Brand New,Colombo,samsung-ls24f320gaexxs-24-ips-fhd-120hz-essential-new-monitor-for-sale-colombo-1,https://ikman.lk/en/ad/samsung-ls24f320gaexxs-24-ips-fhd-120hz-essential-new-monitor-for-sale-colombo-1,I MAC LK(PVT)LTD,True,1 month
